BBL,INSP_DATE,RESULT
1021260048,2014-06-26,Active Rat Signs
1021260048,2014-10-03,Passed Inspection
1021260048,2014-10-20,
1021260049,2010-01-29,Active Rat Signs
1021260049,2010-02-24,Active Rat Signs
1021260049,2010-11-05,Active Rat Signs
1021260049,2010-11-30,Active Rat Signs
1021260049,2011-03-02,Passed Inspection
1021260049,2011-12-27,Passed Inspection
1021260049,2012-04-26,Active Rat Signs
1021260049,2012-08-01,Active Rat Signs
1021260049,2012-12-03,Passed Inspection
1021260049,2013-01-14,Passed Inspection
1021260049,2013-11-15,Passed Inspection
1021260049,2014-06-26,Active Rat Signs
1021260049,2014-10-01,Passed Inspection
1021270022,2009-11-17,Active Rat Signs
1021270022,2010-01-27,Active Rat Signs
1021270022,2010-07-30,Active Rat Signs
1021270022,2010-10-12,Active Rat Signs
1021270022,2010-11-29,Active Rat Signs
1021270022,2010-12-20,Active Rat Signs
1021270022,2011-03-03,Passed Inspection
1021270022,2011-07-25,Active Rat Signs
1021270022,2011-08-09,Passed Inspection
1021270022,2012-01-04,Problem Conditions
1021270022,2012-01-24,Problem Conditions
1021270022,2012-04-27,Passed Inspection
1021270022,2012-08-13,Problem Conditions
1021270022,2012-08-31,Problem Conditions
1021270022,2013-04-25,Passed Inspection
1021270022,2013-09-13,Passed Inspection
1021270022,2013-11-15,Passed Inspection
1021270022,2014-01-27,Problem Conditions
1021270022,2014-02-20,Problem Conditions
1021270022,2014-06-26,Active Rat Signs
1021270022,2014-10-03,Passed Inspection
1021270029,2010-01-29,Active Rat Signs
1021270029,2010-02-23,Active Rat Signs
1021270029,2011-03-03,Passed Inspection
1021270029,2012-04-27,Active Rat Signs
1021270029,2012-07-17,Active Rat Signs
1021270029,2013-01-14,Active Rat Signs
1021270029,2013-04-11,Active Rat Signs
1021270029,2013-11-15,Passed Inspection
1021270029,2014-06-26,Passed Inspection
1021270037,2010-01-29,Active Rat Signs
1021270037,2010-02-23,Passed Inspection
1021270037,2010-04-23,Active Rat Signs
1021270037,2010-05-06,Active Rat Signs
1021270037,2011-03-03,Active Rat Signs
1021270037,2011-04-13,Active Rat Signs
1021270037,2012-04-27,Active Rat Signs
1021270037,2012-07-17,Active Rat Signs
1021270037,2013-01-14,Active Rat Signs
1021270037,2013-03-11,Active Rat Signs
1021270037,2013-11-15,Passed Inspection
1021270037,2014-06-26,Passed Inspection
1021270039,2010-04-23,Active Rat Signs
1021270039,2010-05-06,Active Rat Signs
1021270039,2010-07-30,Active Rat Signs
1021270039,2010-10-12,Active Rat Signs
1021270039,2011-03-03,Active Rat Signs
1021270039,2011-04-04,Active Rat Signs
1021270039,2011-09-21,Active Rat Signs
1021270039,2011-10-11,Active Rat Signs
1021270039,2012-04-27,Active Rat Signs
1021270039,2012-07-17,Active Rat Signs
1021270039,2013-01-14,Active Rat Signs
1021270039,2013-03-11,Active Rat Signs
1021270039,2013-11-15,Active Rat Signs
1021270039,2013-12-06,Active Rat Signs
1021270039,2014-06-26,Passed Inspection
1021270041,2010-01-29,Active Rat Signs
1021270041,2010-02-23,Active Rat Signs
1021270041,2011-03-03,Active Rat Signs
1021270041,2011-04-04,Active Rat Signs
1021270041,2012-04-27,Active Rat Signs
1021270041,2012-07-17,Active Rat Signs
1021270041,2013-01-14,Passed Inspection
1021270041,2013-11-15,Passed Inspection
1021270041,2014-06-26,Active Rat Signs
1021270041,2014-06-26,Passed Inspection
1021270041,2014-08-06,Passed Inspection
1021270043,2010-01-29,Active Rat Signs
1021270043,2010-02-23,Active Rat Signs
1021270043,2011-03-03,Passed Inspection
1021270043,2012-04-27,Active Rat Signs
1021270043,2012-07-17,Passed Inspection
1021270043,2013-11-15,Active Rat Signs
1021270043,2013-12-06,Active Rat Signs
1021270043,2014-06-26,Passed Inspection
1021270044,2010-01-29,Active Rat Signs
1021270044,2010-02-23,Active Rat Signs
1021270044,2011-03-03,Active Rat Signs
1021270044,2011-03-28,Passed Inspection
1021270044,2011-05-23,Active Rat Signs
1021270044,2011-07-08,Active Rat Signs
1021270044,2012-01-30,Active Rat Signs
1021270044,2012-04-27,Active Rat Signs
1021270044,2012-07-17,Active Rat Signs
1021270044,2013-01-14,Active Rat Signs
1021270044,2013-01-14,Passed Inspection
1021270044,2013-03-20,Passed Inspection
1021270044,2013-11-15,Active Rat Signs
1021270044,2013-12-06,Active Rat Signs
1021270044,2014-05-12,Active Rat Signs
1021270044,2014-06-26,Active Rat Signs
1021270044,2014-07-07,Active Rat Signs
1021270044,2014-08-11,Passed Inspection
1021270044,2014-09-17,Passed Inspection
1021270051,2010-01-29,Active Rat Signs
1021270051,2010-02-23,Active Rat Signs
1021270051,2011-03-03,Passed Inspection
1021270051,2012-04-27,Active Rat Signs
1021270051,2012-07-17,Passed Inspection
1021270051,2013-11-15,Active Rat Signs
1021270051,2013-12-06,Active Rat Signs
1021270051,2014-06-26,Active Rat Signs
1021270051,2014-08-11,Passed Inspection
1021270054,2009-09-25,Active Rat Signs
1021270054,2009-11-19,Passed Inspection
1021270054,2009-12-28,Problem Conditions
1021270054,2010-01-27,Active Rat Signs
1021270054,2011-03-03,Active Rat Signs
1021270054,2011-04-04,Active Rat Signs
1021270054,2012-04-27,Active Rat Signs
1021270054,2012-07-17,Passed Inspection
1021270054,2013-11-15,Passed Inspection
1021270054,2014-06-26,Passed Inspection
1021280008,2010-02-04,Active Rat Signs
1021280008,2010-02-23,Active Rat Signs
1021280008,2011-03-08,Active Rat Signs
1021280008,2011-04-04,Passed Inspection
1021280008,2012-04-27,Passed Inspection
1021280008,2013-02-26,Active Rat Signs
1021280008,2013-04-05,Passed Inspection
1021280008,2013-11-13,Active Rat Signs
1021280008,2013-12-06,Active Rat Signs
1021280008,2014-06-24,Passed Inspection
1021280029,2010-02-04,Active Rat Signs
1021280029,2010-02-23,Active Rat Signs
1021280029,2011-03-08,Problem Conditions
1021280029,2011-04-04,Passed Inspection
1021280029,2011-09-08,Passed Inspection
1021280029,2012-04-27,Active Rat Signs
1021280029,2012-07-20,Active Rat Signs
1021280029,2013-01-14,Active Rat Signs
1021280029,2013-03-19,Active Rat Signs
1021280029,2013-11-13,Active Rat Signs
1021280029,2013-12-06,Passed Inspection
1021280029,2014-06-26,Passed Inspection
1021280040,2010-02-04,Active Rat Signs
1021280040,2010-02-23,Active Rat Signs
1021280040,2011-03-08,Passed Inspection
1021280040,2011-12-06,Active Rat Signs
1021280040,2011-12-27,Active Rat Signs
1021280040,2012-04-27,Active Rat Signs
1021280040,2012-05-14,Passed Inspection
1021280040,2012-07-13,Passed Inspection
1021280040,2012-07-20,Active Rat Signs
1021280040,2013-01-14,Active Rat Signs
1021280040,2013-03-11,Active Rat Signs
1021280040,2013-11-15,Active Rat Signs
1021280040,2013-12-05,Active Rat Signs
1021280040,2014-06-26,Active Rat Signs
1021280040,2014-08-04,Passed Inspection
1021280042,2010-04-20,Problem Conditions
1021280042,2010-05-03,Active Rat Signs
1021280042,2010-10-27,Active Rat Signs
1021280042,2010-12-02,Problem Conditions
1021280042,2011-03-08,Passed Inspection
1021280042,2011-06-07,Problem Conditions
1021280042,2012-04-27,Passed Inspection
1021280042,2013-11-15,Active Rat Signs
1021280042,2013-12-06,Active Rat Signs
1021280042,2014-06-26,Active Rat Signs
1021280042,2014-07-31,Passed Inspection
1021280044,2010-02-04,Passed Inspection
1021280044,2010-06-24,Active Rat Signs
1021280044,2010-11-29,Active Rat Signs
1021280044,2011-01-04,Active Rat Signs
1021280044,2011-03-08,Passed Inspection
1021280044,2011-06-07,Active Rat Signs
1021280044,2011-07-08,Active Rat Signs
1021280044,2012-04-27,Active Rat Signs
1021280044,2012-08-01,Active Rat Signs
1021280044,2013-01-17,Passed Inspection
1021280044,2013-12-12,Passed Inspection
1021280044,2014-06-26,Active Rat Signs
1021280044,2014-08-04,Active Rat Signs
1021280051,2010-02-04,Active Rat Signs
1021280051,2010-02-23,Active Rat Signs
1021280051,2011-03-08,Passed Inspection
1021280051,2012-04-27,Active Rat Signs
1021280051,2012-07-20,Active Rat Signs
1021280051,2013-11-15,Passed Inspection
1021280051,2014-06-26,Active Rat Signs
1021280051,2014-08-04,Passed Inspection
1021290001,2010-01-27,Active Rat Signs
1021290001,2010-02-06,Active Rat Signs
1021290001,2010-04-06,Active Rat Signs
1021290001,2010-11-30,Passed Inspection
1021290001,2011-02-18,Active Rat Signs
1021290001,2011-04-18,Passed Inspection
1021290001,2011-09-22,Active Rat Signs
1021290001,2011-10-11,Active Rat Signs
1021290001,2012-04-26,Active Rat Signs
1021290001,2012-07-20,Passed Inspection
1021290001,2013-01-03,Passed Inspection
1021290001,2013-11-13,Active Rat Signs
1021290001,2013-12-06,Active Rat Signs
1021290001,2014-02-25,Problem Conditions
1021290001,2014-03-20,Passed Inspection
1021290001,2014-04-14,Problem Conditions
1021290001,2014-06-17,Problem Conditions
1021290001,2014-06-24,Active Rat Signs
1021290001,2014-07-31,Active Rat Signs
1021290001,2014-09-17,Problem Conditions
1021290008,2010-01-27,Active Rat Signs
1021290008,2010-02-06,Active Rat Signs
1021290008,2010-04-22,Active Rat Signs
1021290008,2010-05-10,Active Rat Signs
1021290008,2011-03-04,Active Rat Signs
1021290008,2011-03-29,Passed Inspection
1021290008,2011-06-07,Active Rat Signs
1021290008,2011-07-08,Active Rat Signs
1021290008,2012-04-26,Active Rat Signs
1021290008,2012-07-23,Active Rat Signs
1021290008,2013-01-30,Active Rat Signs
1021290008,2013-02-26,Active Rat Signs
1021290008,2013-06-21,Passed Inspection
1021290008,2013-11-13,Active Rat Signs
1021290008,2013-12-06,Active Rat Signs
1021290008,2014-06-24,Active Rat Signs
1021290008,2014-07-30,Active Rat Signs
1021300017,2010-01-26,Active Rat Signs
1021300017,2010-02-06,Active Rat Signs
1021300017,2011-03-04,Active Rat Signs
1021300017,2011-04-08,Passed Inspection
1021300017,2012-04-25,Passed Inspection
1021300017,2012-08-09,Passed Inspection
1021300017,2013-05-20,Passed Inspection
1021300017,2014-06-24,Active Rat Signs
1021300017,2014-07-31,Active Rat Signs
1021300042,2010-01-26,Active Rat Signs
1021300042,2010-02-06,Passed Inspection
1021300042,2011-03-04,Active Rat Signs
1021300042,2011-03-29,Active Rat Signs
1021300042,2012-04-25,Active Rat Signs
1021300042,2012-07-23,Active Rat Signs
1021300042,2013-11-15,Passed Inspection
1021300042,2014-06-24,Passed Inspection
1021300044,2010-01-26,Active Rat Signs
1021300044,2010-02-06,Active Rat Signs
1021300044,2011-03-04,Active Rat Signs
1021300044,2011-03-29,Active Rat Signs
1021300044,2011-12-06,Active Rat Signs
1021300044,2011-12-20,Active Rat Signs
1021300044,2012-04-25,Active Rat Signs
1021300044,2012-07-16,Passed Inspection
1021300044,2012-12-17,Active Rat Signs
1021300044,2013-01-02,Active Rat Signs
1021300044,2013-11-15,Active Rat Signs
1021300044,2013-12-06,Active Rat Signs
1021300044,2014-06-24,Active Rat Signs
1021300044,2014-08-06,Passed Inspection
1021310035,2009-10-05,Problem Conditions
1021310035,2009-11-09,Problem Conditions
1021310035,2010-01-26,Active Rat Signs
1021310035,2010-03-03,Active Rat Signs
1021310035,2010-07-06,Active Rat Signs
1021310035,2010-08-02,Active Rat Signs
1021310035,2011-03-04,Problem Conditions
1021310035,2011-04-04,Passed Inspection
1021310035,2011-12-20,Passed Inspection
1021310035,2012-04-18,Passed Inspection
1021310035,2013-07-09,Problem Conditions
1021310035,2013-08-07,Passed Inspection
1021310035,2013-11-13,Passed Inspection
1021310035,2014-01-27,Active Rat Signs
1021310035,2014-03-21,Passed Inspection
1021310035,2014-04-14,Passed Inspection
1021310035,2014-06-23,Active Rat Signs
1021310035,2014-10-01,Passed Inspection
1021310044,2010-01-26,Active Rat Signs
1021310044,2010-03-18,Active Rat Signs
1021310044,2010-11-09,Passed Inspection
1021310044,2011-03-04,Active Rat Signs
1021310044,2011-04-05,Passed Inspection
1021310044,2012-04-19,Active Rat Signs
1021310044,2012-07-23,Active Rat Signs
1021310044,2013-04-25,
1021310044,2013-07-08,
1021310044,2013-11-13,Active Rat Signs
1021310044,2013-12-04,Active Rat Signs
1021310044,2014-06-23,Active Rat Signs
1021310044,2014-07-30,Active Rat Signs
1021310048,2010-01-26,Passed Inspection
1021310048,2010-07-06,Active Rat Signs
1021310048,2010-08-02,Active Rat Signs
1021310048,2011-03-04,Passed Inspection
1021310048,2012-04-19,Passed Inspection
1021310048,2012-09-21,Problem Conditions
1021310048,2013-11-13,Active Rat Signs
1021310048,2013-12-04,Active Rat Signs
1021310048,2014-06-23,Active Rat Signs
1021310048,2014-10-03,Passed Inspection
1021310050,2010-01-26,Active Rat Signs
1021310050,2011-03-04,Active Rat Signs
1021310050,2012-04-19,Active Rat Signs
1021310050,2012-05-14,Active Rat Signs
1021310050,2013-11-13,Passed Inspection
1021310050,2014-06-23,Active Rat Signs
1021320001,2010-01-27,Passed Inspection
1021320001,2011-03-04,Passed Inspection
1021320001,2012-01-27,Active Rat Signs
1021320001,2012-02-16,Passed Inspection
1021320001,2012-03-29,Active Rat Signs
1021320001,2012-04-23,Passed Inspection
1021320001,2012-08-09,Active Rat Signs
1021320001,2012-08-21,Active Rat Signs
1021320001,2012-10-12,Active Rat Signs
1021320001,2012-11-02,Active Rat Signs
1021320001,2013-11-13,Active Rat Signs
1021320001,2013-12-04,Passed Inspection
1021320001,2014-06-23,Passed Inspection
1021320026,2010-01-27,Active Rat Signs
1021320026,2010-02-23,Active Rat Signs
1021320026,2011-03-03,Active Rat Signs
1021320026,2011-04-08,Passed Inspection
1021320026,2011-08-08,Passed Inspection
1021320026,2011-12-07,Passed Inspection
1021320026,2012-04-17,Passed Inspection
1021320026,2012-09-12,Active Rat Signs
1021320026,2012-10-12,Active Rat Signs
1021320026,2013-10-24,Active Rat Signs
1021320026,2013-12-20,Active Rat Signs
1021320026,2014-01-27,Active Rat Signs
1021320026,2014-02-20,Passed Inspection
1021320026,2014-06-19,Active Rat Signs
1021320026,2014-08-25,Active Rat Signs
1021320029,2010-01-27,Active Rat Signs
1021320029,2010-02-23,Active Rat Signs
1021320029,2011-03-03,Active Rat Signs
1021320029,2011-04-18,Passed Inspection
1021320029,2012-04-17,Problem Conditions
1021320029,2012-07-25,Passed Inspection
1021320029,2013-09-18,Problem Conditions
1021320029,2013-11-01,Active Rat Signs
1021320029,2013-12-12,Active Rat Signs
1021320029,2014-01-06,Active Rat Signs
1021320029,2014-01-15,Active Rat Signs
1021320029,2014-01-29,Active Rat Signs
1021320029,2014-04-08,Passed Inspection
1021320029,2014-06-19,Active Rat Signs
1021320029,2014-08-05,Active Rat Signs
1021320029,2014-09-25,Problem Conditions
1021320029,2014-10-21,Active Rat Signs
1021320090,2010-01-27,Passed Inspection
1021320090,2011-03-08,Passed Inspection
1021320090,2011-09-29,Active Rat Signs
1021320090,2011-10-27,Active Rat Signs
1021320090,2012-04-17,Active Rat Signs
1021320090,2012-05-14,Passed Inspection
1021320090,2012-06-07,Active Rat Signs
1021320090,2012-06-27,Passed Inspection
1021320090,2014-06-19,Active Rat Signs
1021320090,2014-07-31,Passed Inspection
1021330001,2009-10-01,Active Rat Signs
1021330001,2009-11-09,Active Rat Signs
1021330001,2010-01-27,Passed Inspection
1021330001,2010-04-22,Active Rat Signs
1021330001,2010-04-23,Passed Inspection
1021330001,2010-07-15,Passed Inspection
1021330001,2010-10-18,Passed Inspection
1021330001,2010-12-08,Problem Conditions
1021330001,2011-01-05,Problem Conditions
1021330001,2011-04-28,Active Rat Signs
1021330001,2011-07-08,Problem Conditions
1021330001,2011-09-22,Active Rat Signs
1021330001,2011-11-21,Passed Inspection
1021330001,2012-04-17,Passed Inspection
1021330001,2013-07-25,Passed Inspection
1021330001,2013-09-18,Passed Inspection
1021330001,2013-11-13,Active Rat Signs
1021330001,2013-12-04,Passed Inspection
1021330001,2014-06-19,Passed Inspection
1021330001,2014-08-13,Problem Conditions
1021330001,2014-10-21,Problem Conditions
1021330022,2010-01-27,Active Rat Signs
1021330022,2010-02-23,Active Rat Signs
1021330022,2011-03-04,Active Rat Signs
1021330022,2011-04-08,Passed Inspection
1021330022,2011-11-16,Passed Inspection
1021330022,2012-04-17,Active Rat Signs
1021330022,2012-05-15,Passed Inspection
1021330022,2013-10-17,Active Rat Signs
1021330022,2013-11-20,Active Rat Signs
1021330022,2014-06-19,Active Rat Signs
1021330022,2014-08-25,Active Rat Signs
1021330026,2010-01-27,Active Rat Signs
1021330026,2010-02-23,Active Rat Signs
1021330026,2010-04-23,Active Rat Signs
1021330026,2010-05-06,Active Rat Signs
1021330026,2011-03-04,Passed Inspection
1021330026,2013-11-13,Active Rat Signs
1021330026,2013-12-04,Passed Inspection
1021330026,2014-06-19,Passed Inspection
1021330050,2010-01-27,Active Rat Signs
1021330050,2010-02-23,Active Rat Signs
1021330050,2011-03-08,Active Rat Signs
1021330050,2011-04-08,Passed Inspection
1021330050,2012-04-17,Passed Inspection
1021330050,2014-06-19,Active Rat Signs
1021330050,2014-08-25,Active Rat Signs
1021330062,2010-01-27,Active Rat Signs
1021330062,2010-02-23,Active Rat Signs
1021330062,2011-03-03,Active Rat Signs
1021330062,2011-03-28,Active Rat Signs
1021330062,2011-06-20,Active Rat Signs
1021330062,2011-07-05,Active Rat Signs
1021330062,2011-10-18,Active Rat Signs
1021330062,2011-11-21,Active Rat Signs
1021330062,2012-04-17,Passed Inspection
1021330062,2013-11-15,Active Rat Signs
1021330062,2013-12-04,Passed Inspection
1021330062,2014-02-10,Active Rat Signs
1021330062,2014-02-26,Active Rat Signs
1021330062,2014-06-19,Passed Inspection
1021330065,2010-01-27,Passed Inspection
1021330065,2011-03-03,Active Rat Signs
1021330065,2011-03-28,Passed Inspection
1021330065,2011-06-20,Active Rat Signs
1021330065,2011-07-05,Active Rat Signs
1021330065,2011-09-08,Problem Conditions
1021330065,2011-09-27,Active Rat Signs
1021330065,2012-04-17,Passed Inspection
1021330065,2013-11-15,Passed Inspection
1021330065,2014-06-19,Active Rat Signs
1021330065,2014-08-01,Active Rat Signs
1021330065,2014-08-13,Problem Conditions
1021330073,2010-01-27,Active Rat Signs
1021330073,2010-02-23,Passed Inspection
1021330073,2011-03-03,Passed Inspection
1021330073,2011-06-07,Active Rat Signs
1021330073,2011-07-13,Passed Inspection
1021330073,2012-04-17,Passed Inspection
1021330073,2013-01-07,Active Rat Signs
1021330073,2013-03-12,Passed Inspection
1021330073,2013-11-15,Active Rat Signs
1021330073,2013-12-04,Active Rat Signs
1021330073,2014-06-19,Active Rat Signs
1021330073,2014-08-05,Passed Inspection
1021360075,2010-02-08,Active Rat Signs
1021360075,2010-02-24,Active Rat Signs
1021360075,2011-03-15,Active Rat Signs
1021360075,2011-04-14,Active Rat Signs
1021360075,2011-06-20,Active Rat Signs
1021360075,2011-07-05,Active Rat Signs
1021360075,2012-04-19,Active Rat Signs
1021360075,2012-06-07,Active Rat Signs
1021360075,2012-06-27,Active Rat Signs
